Country,Injury Severity,Aircraft Damage,Aircraft Category,Make,Model,Amateur Built,Engines Count,Engine Type,Purpose of Flight,Total Fatal Injuries,Total Serious Injuries,Total Minor Injuries,Total Uninjured,Weather Condition,Report Status,Event Date,Latitude,Longitude,Amateur Built Category,Total Passengers,Aircraft Damage Severity,Average Uninjured Rate,Average Fatality Rate,Average Serious Rate,Average Minor Rate,Month
United States,Non-Fatal,Substantial,Airplane,Codding/fluno,Sportsman GS-2,1,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-10-20,38.923889,-112.963056,Yes,,2,,,,,10
United States,Non-Fatal,Substantial,Airplane,Alexander,Lancair 320,1,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-10-22,45.770834,-122.861667,Yes,,2,,,,,10
United States,Non-Fatal,Substantial,Airplane,Beech,A36,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-10-22,29.959167,-81.339722,No,,2,,,,,10
United States,Non-Fatal,Substantial,Airplane,Piper,PA-20-135,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-10-22,61.213611,-149.844444,No,,2,,,,,10
United States,Non-Fatal,Substantial,Airplane,Cessna,T210G,0,1.0,Reciprocating,Personal,,,,3.0,VMC,Probable Cause,2006-10-23,38.786389,-108.063611,No,,2,,,,,10
United States,Non-Fatal,Substantial,Airplane,Champion,7GCB,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-10-24,36.741111,-108.229723,No,,2,,,,,10
United States,Non-Fatal,Substantial,Airplane,Maule,M5,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-10-26,29.701667,-98.038333,No,,2,,,,,10
United States,Non-Fatal,Substantial,Airplane,Bellanca,7ECA,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-10-27,44.827223,-93.457222,No,,2,,,,,10
United States,Fatal,Substantial,Airplane,Cirrus,SR22,0,1.0,Reciprocating,Personal,2.0,2.0,,,IMC,Probable Cause,2006-10-27,35.758889,-80.953889,No,,2,,,,,10
United States,Non-Fatal,Destroyed,Airplane,Champion,7ECA,0,1.0,Reciprocating,Personal,,,1.0,,IMC,Probable Cause,2006-10-27,34.257222,-91.304444,No,,3,,,,,10
United States,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,,,1.0,3.0,VMC,Probable Cause,2006-10-28,40.333056,-94.833611,No,,2,,,,,10
United States,Non-Fatal,Substantial,Airplane,Aviat,S2B,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-10-29,47.906944,-97.640555,No,,2,,,,,10
United States,Non-Fatal,Substantial,Airplane,British aerospace,HS 125-700A,0,2.0,Turbo Fan,Business,,,,12.0,VMC,Probable Cause,2006-11-01,26.076945,-80.152222,No,,2,,,,,11
United States,Fatal,Destroyed,Airplane,Aircraft mfg & dev. co. (amd),CH601XL SLSA,0,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,Probable Cause,2006-11-04,38.967778,-121.626945,No,2.0,3,0.0,1.0,0.0,0.0,11
United States,Non-Fatal,Destroyed,Airplane,Cessna,172G,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-04,34.720278,-84.868611,No,,3,,,,,11
United States,Non-Fatal,Substantial,Airplane,American aviation corp. (aac),AA-1,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-05,28.211667,-81.998611,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Luscombe,8F,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-05,38.542222,-95.255,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Great lakes aircraft company,2T-1A-2,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-07,33.522778,-112.290277,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Utva,66 V-51,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-08,43.222778,-77.684167,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Diamond aircraft industries,DA 20-C1,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-10,35.873056,-78.785555,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Piper,PA-11,0,1.0,Reciprocating,Personal,,,1.0,,VMC,Probable Cause,2006-11-11,42.875,-74.833333,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Eiben theodore,Quickie Q-200,1,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-11,33.200833,,Yes,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Bellanca,BL-17-30,0,1.0,Reciprocating,Personal,,,1.0,,VMC,Probable Cause,2006-11-13,26.588889,-80.085,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,American champion (acac),7GCBC,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-11-13,35.617223,-106.089444,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Jerald f. huffman,Rebel,1,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-14,27.711944,-82.282778,Yes,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Mooney,M20J,0,1.0,Reciprocating,Personal,,,1.0,,VMC,Probable Cause,2006-11-14,40.916111,-81.442222,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Cessna,172G,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-16,41.691389,-93.566389,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Sargent jonathan,Varieze,1,1.0,Reciprocating,Personal,,1.0,,,VMC,Probable Cause,2006-11-18,26.920278,-81.990555,Yes,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Holmgreen,RV-6A,1,1.0,Reciprocating,Personal,,1.0,,1.0,VMC,Probable Cause,2006-11-18,31.8025,-81.397222,Yes,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-140,0,1.0,Reciprocating,Personal,,,,3.0,VMC,Probable Cause,2006-11-19,35.650278,-112.141944,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Baggett,RV6A,1,1.0,Reciprocating,Personal,,,1.0,,VMC,Probable Cause,2006-11-21,38.716389,-77.634722,Yes,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12-D,0,1.0,Reciprocating,Personal,,1.0,,,VMC,Probable Cause,2006-11-21,36.776389,-88.222223,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Liberty aerospace inc.,XL-2,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-11-21,28.102778,-80.645833,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Pippert,Zenith CH-701,1,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-21,39.003889,-119.157778,Yes,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Hudspeth shawn d,Challenger II,1,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-21,33.307778,-86.922223,Yes,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Cessna,190,0,1.0,Reciprocating,Personal,,,,3.0,VMC,Probable Cause,2006-11-21,35.035,-85.203611,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-22,34.136944,-109.316667,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Cessna,210,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-11-22,29.769444,-94.849444,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Cessna,172N,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-11-22,30.061944,-95.552778,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Cessna,152,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-23,29.506111,-95.476945,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Cessna,120,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-23,37.868611,-89.861944,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Cessna,T210M,0,1.0,Reciprocating,Personal,,,,6.0,VMC,Probable Cause,2006-11-24,36.227222,-115.171389,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Cessna,150J,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-11-24,42.351111,-86.255556,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Cessna,152,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-11-26,41.168056,-71.577778,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Aviat,A-1B,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-11-26,38.726667,-90.508333,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Cessna,421C,0,2.0,Reciprocating,Personal,,,,5.0,VMC,Probable Cause,2006-11-26,41.448611,-90.5075,No,,2,,,,,11
United States,Non-Fatal,Substantial,Airplane,Riley,D-16A,0,2.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-12-01,48.979723,-123.078889,No,,2,,,,,12
United States,Fatal,Destroyed,Airplane,Cessna,,0,1.0,,Personal,2.0,,,,IMC,Probable Cause,2006-12-01,47.829445,-96.637222,No,,3,,,,,12
United States,Non-Fatal,Substantial,Airplane,Piper,PA-24-250,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-12-03,33.223889,-98.141389,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Waco classic aircraft corp.,YMF-F5C,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-12-04,25.6575,-80.443611,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Cessna,C-425,0,2.0,Turbo Prop,Business,,,,2.0,VMC,Probable Cause,2006-12-05,45.126389,-87.638333,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Piper,J3C-65,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-12-06,34.520834,-91.736111,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,North american,AT-6C,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-12-07,35.055556,-118.155,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,0,1.0,Reciprocating,Personal,,,1.0,,VMC,Probable Cause,2006-12-07,38.934444,-104.566945,No,,2,,,,,12
United States,Fatal,Destroyed,Airplane,Mooney,M20R,0,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,Probable Cause,2006-12-07,38.248611,-80.976111,No,1.0,3,0.0,1.0,0.0,0.0,12
United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-12-09,40.940555,-112.206944,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Cessna,172R,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-12-10,42.328334,-72.611667,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Cessna,172RG,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-12-11,45.703056,-108.761111,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Extra flugzeugbau gmbh,EA 300/L,0,1.0,Reciprocating,Personal,,,1.0,1.0,VMC,Probable Cause,2006-12-12,35.956389,-114.868056,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Piper,J-2,0,1.0,Reciprocating,Personal,,1.0,,,VMC,Probable Cause,2006-12-13,33.195277,-84.371389,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Cessna,172C,0,1.0,Reciprocating,Personal,,,1.0,,VMC,Probable Cause,2006-12-14,41.431945,-74.391666,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Richard f. sheldon,Aventura II,1,1.0,Reciprocating,Personal,,1.0,,,VMC,Probable Cause,2006-12-15,26.45,-80.683333,Yes,,2,,,,,12
United States,Non-Fatal,Destroyed,Airplane,Cessna,421,0,2.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-12-15,29.216667,-100.616667,No,,3,,,,,12
United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-150,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-12-20,45.531945,-84.308056,No,,2,,,,,12
United States,Fatal,Destroyed,Airplane,Cessna,421B,0,2.0,Reciprocating,Personal,5.0,,,,IMC,Probable Cause,2006-12-22,30.470556,-85.648611,No,,3,,,,,12
United States,Non-Fatal,Substantial,Airplane,"Morgan, marvin r.",Zenair CH701 STOL,1,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-12-24,27.805556,-82.140277,Yes,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Cessna,172N,0,1.0,Reciprocating,Personal,,,,4.0,VMC,Probable Cause,2006-12-24,38.350833,-96.550278,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Cessna,T210M,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-12-25,39.908333,-105.116667,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Cessna,150M,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-12-26,32.413611,-98.809722,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Cessna,172M,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-12-27,29.935277,-95.634166,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Ercoupe (eng & research corp.),415-C,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-12-27,30.25,-89.45,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Beech,BE-23,0,1.0,Reciprocating,Personal,,,2.0,2.0,IMC,Probable Cause,2006-12-30,35.985555,-82.883333,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-12-31,36.615278,-78.760833,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-180,0,1.0,Reciprocating,Personal,,,,4.0,VMC,Probable Cause,2006-12-31,41.976111,-114.658056,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Cessna,172S,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2006-12-31,30.477778,-98.121111,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Piper,PA 32R 301T,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2006-12-31,29.265,-94.86,No,,2,,,,,12
United States,Non-Fatal,Substantial,Airplane,Piper,PA-34-200T,0,2.0,Reciprocating,Personal,,,,4.0,VMC,Probable Cause,2007-01-01,40.75,-106.271389,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,American champion (acac),8GCBC,0,1.0,Reciprocating,Business,,,,1.0,VMC,Probable Cause,2007-01-04,47.15,-122,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Cessna,R182,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-01-04,40.82,-74.855278,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Cessna,150M,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-01-05,42.523334,-88.016667,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Ryan aeronautical,ST3KR,0,1.0,Reciprocating,Personal,,,2.0,,VMC,Probable Cause,2007-01-06,30.018889,-82.577223,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Cessna,182G,0,1.0,Reciprocating,Personal,,,,4.0,VMC,Probable Cause,2007-01-06,38.05,-103.51,No,,2,,,,,1
United States,Non-Fatal,Destroyed,Airplane,Barron,Thorp T18,1,1.0,Reciprocating,Personal,,1.0,,,VMC,Probable Cause,2007-01-09,41.098611,-81.191111,Yes,,3,,,,,1
United States,Non-Fatal,Substantial,Airplane,Piper,PA 18-150,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-01-12,33.05,-112.110555,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Navion,G Model,0,1.0,Reciprocating,Personal,,2.0,,,VMC,Probable Cause,2007-01-14,32.788889,-115.529445,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Jim garrison,N11,1,1.0,Reciprocating,Personal,,1.0,,,VMC,Probable Cause,2007-01-14,28.616667,-80.831945,Yes,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Luscombe,8A,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-01-14,31.803889,-106.373334,No,,2,,,,,1
United States,Fatal,Substantial,Airplane,Partenavia,P 68C,0,2.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,IMC,Probable Cause,2007-01-15,18.147222,-66.798333,No,2.0,2,0.0,1.0,0.0,0.0,1
United States,Non-Fatal,Substantial,Airplane,Cessna,120,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-01-17,40.333889,-104.686944,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Douglas,C54G-DC,0,4.0,Reciprocating,Business,,,,2.0,VMC,Probable Cause,2007-01-17,64.543055,-149.276111,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Foley james,Searey,1,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-01-18,41.371667,-73.482223,Yes,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Cessna,182E,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-01-19,37.708333,-77.436666,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,"Quad city ultralight, llc",Challenger Special,1,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-01-20,39.716667,-122.133333,Yes,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,"Smith, ted aerostar",601P,0,2.0,Reciprocating,Business,,,,1.0,VMC,Probable Cause,2007-01-21,40.491389,-107.525278,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Piper,J3C-65,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-01-22,43.728334,-98.713056,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Cessna,140,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-01-23,33.574167,-117.128611,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Cessna,152,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-01-24,34.882223,-95.783611,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Tanker,DR-107 One Design,1,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-01-26,35.756944,-96.353611,Yes,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Cessna,172R,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-01-26,38.831667,-94.89,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Piper,PA-46-310P,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-01-28,32.436389,-90.101944,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Aviat,A-1B,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-01-28,39.572223,-104.85,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Cirrus design,SR-22,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-01-28,35.702778,-79.5025,No,,2,,,,,1
United States,Non-Fatal,Substantial,Airplane,Raytheon aircraft company,B200,0,2.0,Turbo Prop,Business,,,,2.0,VMC,Probable Cause,2007-02-02,37.225278,-89.573611,No,,2,,,,,2
United States,Fatal,Substantial,Airplane,Cessna,172K,0,1.0,Reciprocating,Personal,2.0,,,,IMC,Probable Cause,2007-02-02,33.415,-87.143611,No,,2,,,,,2
United States,Fatal,Destroyed,Airplane,Socata,TBM 700,0,1.0,Turbo Prop,Business,3.0,,,,IMC,Probable Cause,2007-02-02,41.6675,-78.976111,No,,3,,,,,2
United States,Non-Fatal,Destroyed,Airplane,C.w crane,T2,1,1.0,Reciprocating,Personal,,,1.0,,VMC,Probable Cause,2007-02-02,29.4675,-81.206389,Yes,,3,,,,,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-38-112,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-02-04,43.425556,-117.343333,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Beech,F35,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-02-04,33.176667,-96.59,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,American champion,7GCBC,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-02-08,29.104167,-81.313611,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Aero commander,100,0,1.0,Reciprocating,Personal,,,,2.0,IMC,Probable Cause,2007-02-08,58.9525,-159.383333,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Mooney,M20K,0,1.0,Reciprocating,Personal,,,,1.0,IMC,Probable Cause,2007-02-09,48.5875,-106.689444,No,,2,,,,,2
United States,Fatal,Substantial,Airplane,Beech,A36,0,1.0,Reciprocating,Personal,4.0,,,,IMC,Probable Cause,2007-02-09,31.886944,-81.557222,No,,2,,,,,2
United States,Fatal,Substantial,Airplane,Wampole,Mini-Max,1,1.0,Reciprocating,Personal,1.0,,,,VMC,Probable Cause,2007-02-10,34.633333,-117.583333,Yes,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Fortuna,Sonex,1,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-02-10,33.101667,-94.195277,Yes,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172N,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-02-10,37.977778,-89.360556,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Maule,MXT-7-180A,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-02-11,43.4775,-71.236944,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-02-11,34.090555,-82.809444,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Burkhart-grob,G109,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-02-12,33.326111,-83.722778,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172B,0,1.0,Reciprocating,Personal,,,1.0,,VMC,Probable Cause,2007-02-15,32.215278,-98.177778,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172S,0,1.0,Reciprocating,Personal,,,,3.0,VMC,Probable Cause,2007-02-16,38.661944,-90.651944,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-28-181,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-02-17,41.711944,-73.746111,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Luscombe,8A,0,1.0,Reciprocating,Personal,,,2.0,,VMC,Probable Cause,2007-02-17,33.89,-118.243611,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,American legend,AL-11,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-02-17,30.046111,-102.212778,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,"Van's aircraft, inc",RV7A,1,1.0,Reciprocating,Personal,,,1.0,,VMC,Probable Cause,2007-02-20,29.900556,-81.685,Yes,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Maule,M-7-235B,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-02-20,34.6575,-112.421667,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Flight design,CTSW,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-02-21,32.353889,-97.676389,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-12,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-02-23,46.374445,-117.015278,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Piper,PA-22-150,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-02-23,27.502777,-80.371389,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Cirrus,SR22,0,1.0,Reciprocating,Personal,,,3.0,,VMC,Probable Cause,2007-02-24,37.651667,-110.348333,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Cessna,172,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-02-25,43.020834,-75.170278,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Waltz,Sonex Waiex,1,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-02-26,33.688333,-112.081667,Yes,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Cessna,182H,0,1.0,Reciprocating,Personal,,,1.0,,VMC,Probable Cause,2007-02-26,35.768334,-115.329723,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Mooney,M20F,0,1.0,Reciprocating,Personal,,,,1.0,VMC,Probable Cause,2007-02-28,39.806944,-75.768056,No,,2,,,,,2
United States,Non-Fatal,Substantial,Airplane,Monocoupe,110,0,1.0,Reciprocating,Personal,,,2.0,,VMC,Probable Cause,2007-03-01,34.283333,-119.083333,No,,2,,,,,3
United States,Non-Fatal,Substantial,Airplane,Hirsch,Thorp T-18,1,1.0,Reciprocating,Personal,,,2.0,,VMC,Probable Cause,2007-03-03,32.566667,-116.966667,Yes,,2,,,,,3
United States,Non-Fatal,Substantial,Airplane,Mooney,M20D,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-03-03,36.333333,-119.383333,No,,2,,,,,3
United States,Non-Fatal,Substantial,Airplane,Ogden aubrey d,BD-4,1,1.0,Reciprocating,Personal,,,1.0,,VMC,Probable Cause,2007-03-03,34.984722,-106.005556,Yes,,2,,,,,3
United States,Non-Fatal,Substantial,Airplane,Taylorcraft,BC12-D,0,1.0,Reciprocating,Personal,,,,2.0,VMC,Probable Cause,2007-03-03,60.906111,-149.616667,No,,2,,,,,3
